Asia/Hovd, 25200000, 0, false, Hovd Time
Asia/Jakarta, 25200000, 0, false, West Indonesia Time
Asia/Novokuznetsk, 25200000, 0, false, Novosibirsk Time
Asia/Novosibirsk, 25200000, 0, false, Novosibirsk Time
Asia/Omsk, 25200000, 0, false, Omsk Time
Asia/Phnom_Penh, 25200000, 0, false, Indochina Time
Asia/Pontianak, 25200000, 0, false, West Indonesia Time
Asia/Saigon, 25200000, 0, false, Indochina Time
Asia/Vientiane, 25200000, 0, false, Indochina Time
Etc/GMT-7, 25200000, 0, false, GMT+07:00
Indian/Christmas, 25200000, 0, false, Christmas Island Time
VST, 25200000, 0, false, Indochina Time
Antarctica/Casey, 28800000, 0, false, Western Standard Time (Australia)
Asia/Brunei, 28800000, 0, false, Brunei Time
Asia/Choibalsan, 28800000, 0, false, Choibalsan Time
Asia/Chongqing, 28800000, 0, false, China Standard Time
Asia/Chungking, 28800000, 0, false, China Standard Time
Asia/Harbin, 28800000, 0, false, China Standard Time
Asia/Hong_Kong, 28800000, 0, false, Hong Kong Time
Asia/Kashgar, 28800000, 0, false, China Standard Time
Asia/Krasnoyarsk, 28800000, 0, false, Krasnoyarsk Time
Asia/Kuala_Lumpur, 28800000, 0, false, Malaysia Time
Asia/Kuching, 28800000, 0, false, Malaysia Time
Asia/Macao, 28800000, 0, false, China Standard Time
Asia/Macau, 28800000, 0, false, China Standard Time
Asia/Makassar, 28800000, 0, false, Central Indonesia Time
Asia/Manila, 28800000, 0, false, Philippines Time
Asia/Shanghai, 28800000, 0, false, China Standard Time
Asia/Singapore, 28800000, 0, false, Singapore Time
Asia/Taipei, 28800000, 0, false, China Standard Time
Asia/Ujung_Pandang, 28800000, 0, false, Central Indonesia Time
Asia/Ulaanbaatar, 28800000, 0, false, Ulaanbaatar Time
Asia/Ulan_Bator, 28800000, 0, false, Ulaanbaatar Time
Asia/Urumqi, 28800000, 0, false, China Standard Time
Australia/Perth, 28800000, 0, false, Western Standard Time (Australia)
Australia/West, 28800000, 0, false, Western Standard Time (Australia)
CTT, 28800000, 0, false, China Standard Time
Etc/GMT-8, 28800000, 0, false, GMT+08:00
Hongkong, 28800000, 0, false, Hong Kong Time
PRC, 28800000, 0, false, China Standard Time
Singapore, 28800000, 0, false, Singapore Time
Australia/Eucla, 31500000, 0, false, Central Western Standard Time (Australia)
Asia/Dili, 32400000, 0, false, Timor-Leste Time
Asia/Irkutsk, 32400000, 0, false, Irkutsk Time
Asia/Jayapura, 32400000, 0, false, East Indonesia Time
Asia/Pyongyang, 32400000, 0, false, Korea Standard Time
Asia/Seoul, 32400000, 0, false, Korea Standard Time
Asia/Tokyo, 32400000, 0, false, Japan Standard Time
Etc/GMT-9, 32400000, 0, false, GMT+09:00
JST, 32400000, 0, false, Japan Standard Time
Japan, 32400000, 0, false, Japan Standard Time
Pacific/Palau, 32400000, 0, false, Palau Time
ROK, 32400000, 0, false, Korea Standard Time
ACT, 34200000, 0, false, Central Standard Time (Northern Territory)
Australia/Adelaide, 34200000, 3600000, true, Central Standard Time (South Australia)
Australia/Broken_Hill, 34200000, 3600000, true, Central Standard Time (South Australia/New South Wales)
Australia/Darwin, 34200000, 0, false, Central Standard Time (Northern Territory)
Australia/North, 34200000, 0, false, Central Standard Time (Northern Territory)
Australia/South, 34200000, 3600000, true, Central Standard Time (South Australia)
Australia/Yancowinna, 34200000, 3600000, true, Central Standard Time (South Australia/New South Wales)
AET, 36000000, 3600000, true, Eastern Standard Time (New South Wales)
Antarctica/DumontDUrville, 36000000, 0, false, Dumont-d'Urville Time
Asia/Yakutsk, 36000000, 0, false, Yakutsk Time
Australia/ACT, 36000000, 3600000, true, Eastern Standard Time (New South Wales)
Australia/Brisbane, 36000000, 0, false, Eastern Standard Time (Queensland)
Australia/Canberra, 36000000, 3600000, true, Eastern Standard Time (New South Wales)
Australia/Currie, 36000000, 3600000, true, Eastern Standard Time (New South Wales)
Australia/Hobart, 36000000, 3600000, true, Eastern Standard Time (Tasmania)
Australia/Lindeman, 36000000, 0, false, Eastern Standard Time (Queensland)
Australia/Melbourne, 36000000, 3600000, true, Eastern Standard Time (Victoria)
Australia/NSW, 36000000, 3600000, true, Eastern Standard Time (New South Wales)
Australia/Queensland, 36000000, 0, false, Eastern Standard Time (Queensland)
Australia/Sydney, 36000000, 3600000, true, Eastern Standard Time (New South Wales)
Australia/Tasmania, 36000000, 3600000, true, Eastern Standard Time (Tasmania)
Australia/Victoria, 36000000, 3600000, true, Eastern Standard Time (Victoria)
Etc/GMT-10, 36000000, 0, false, GMT+10:00
Pacific/Chuuk, 36000000, 0, false, Chuuk Time
Pacific/Guam, 36000000, 0, false, Chamorro Standard Time
Pacific/Port_Moresby, 36000000, 0, false, Papua New Guinea Time
Pacific/Saipan, 36000000, 0, false, Chamorro Standard Time
Pacific/Truk, 36000000, 0, false, Chuuk Time
Pacific/Yap, 36000000, 0, false, Chuuk Time
Australia/LHI, 37800000, 1800000, true, Lord Howe Standard Time
Australia/Lord_Howe, 37800000, 1800000, true, Lord Howe Standard Time
Antarctica/Macquarie, 39600000, 0, false, Macquarie Island Time
Asia/Sakhalin, 39600000, 0, false, Sakhalin Time
Asia/Vladivostok, 39600000, 0, false, Vladivostok Time
Etc/GMT-11, 39600000, 0, false, GMT+11:00
Pacific/Efate, 39600000, 0, false, Vanuatu Time
Pacific/Guadalcanal, 39600000, 0, false, Solomon Is. Time
Pacific/Kosrae, 39600000, 0, false, Kosrae Time
Pacific/Noumea, 39600000, 0, false, New Caledonia Time
Pacific/Pohnpei, 39600000, 0, false, Pohnpei Time
Pacific/Ponape, 39600000, 0, false, Pohnpei Time
SST, 39600000, 0, false, Solomon Is. Time
Pacific/Norfolk, 41400000, 0, false, Norfolk Time
Antarctica/McMurdo, 43200000, 3600000, true, New Zealand Standard Time
Antarctica/South_Pole, 43200000, 3600000, true, New Zealand Standard Time
Asia/Anadyr, 43200000, 0, false, Anadyr Time
Asia/Kamchatka, 43200000, 0, false, Petropavlovsk-Kamchatski Time
Asia/Magadan, 43200000, 0, false, Magadan Time
Etc/GMT-12, 43200000, 0, false, GMT+12:00
Kwajalein, 43200000, 0, false, Marshall Islands Time
NST, 43200000, 3600000, true, New Zealand Standard Time
NZ, 43200000, 3600000, true, New Zealand Standard Time
Pacific/Auckland, 43200000, 3600000, true, New Zealand Standard Time
Pacific/Fiji, 43200000, 0, false, Fiji Time
Pacific/Funafuti, 43200000, 0, false, Tuvalu Time
Pacific/Kwajalein, 43200000, 0, false, Marshall Islands Time
Pacific/Majuro, 43200000, 0, false, Marshall Islands Time
Pacific/Nauru, 43200000, 0, false, Nauru Time
Pacific/Tarawa, 43200000, 0, false, Gilbert Is. Time
Pacific/Wake, 43200000, 0, false, Wake Time
Pacific/Wallis, 43200000, 0, false, Wallis & Futuna Time
NZ-CHAT, 45900000, 3600000, true, Chatham Standard Time
Pacific/Chatham, 45900000, 3600000, true, Chatham Standard Time
Etc/GMT-13, 46800000, 0, false, GMT+13:00
MIT, 46800000, 0, false, West Samoa Time
Pacific/Apia, 46800000, 0, false, West Samoa Time
Pacific/Enderbury, 46800000, 0, false, Phoenix Is. Time
Pacific/Tongatapu, 46800000, 0, false, Tonga Time
Etc/GMT-14, 50400000, 0, false, GMT+14:00
Pacific/Fakaofo, 50400000, 0, false, Tokelau Time
Pacific/Kiritimati, 50400000, 0, false, Line Is. Time
